,/JS,/OpenAction,/AcroForm,/Annot,/Length,/Filter,/FlateDecode,/XObject,/CreationDate,/Author,subject,/ModDate,Script,sys,exe,http,filepath,ascii,unescape,temptmp,eval,replace,fromCharCode,getAnnots,ip,xref_size,trailer_size,file_size,nof_stream,class
file_4629,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03468588860991874,1.0,1.0
file_4631,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07691477011959721,0.875,1.0
file_4634,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.12025053319294837,0.5,0.0
file_4635,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08438217110769149,0.75,1.0
file_4636,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.14191301530736214,0.5,0.0
file_4640,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.12892740476768988,0.375,0.0
file_4643,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07500337463891364,0.875,1.0
file_4647,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08589940876326234,0.875,1.0
file_4648,0.6666666666666666,1.0,,0.5,,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,,,,,0.3333333333333333,0.3,,,,,0.0,1.0,0.0,0.0,0.0,0.020193839259199268,0.625,1.0
file_4650,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07488998677141546,0.875,1.0
file_4655,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.12737237115628627,0.5,0.0
file_4658,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07480359601522638,0.875,1.0
file_4659,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07855079506492806,0.875,1.0
file_4664,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0767905834075754,0.875,1.0
file_4667,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.11777219837477391,0.5,0.0
file_4668,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03424313598444967,0.875,1.0
file_4670,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.15179935746875087,0.5,0.0
file_4671,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034437515185875116,1.0,1.0
file_4673,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08107232526119706,0.875,1.0
file_4674,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03295807348613699,1.0,1.0
file_4677,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03574957479549689,0.875,1.0
file_4678,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.1691962959963284,0.375,0.0
file_4679,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.17776517912583356,0.5,0.0
file_4681,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08195243108987339,0.875,1.0
file_4683,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03616533030965687,0.875,1.0
file_4684,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08021921654382981,0.875,1.0
file_4685,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0347614805215842,0.875,1.0
file_4686,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034270133095758756,1.0,1.0
file_4687,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.1378796468777841,0.375,0.0
file_4689,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033848978159336955,1.0,1.0
file_4691,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.11769120704084664,0.5,0.0
file_4692,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07662860073972086,0.875,1.0
file_4693,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07319456818120461,0.875,1.0
file_4696,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.035522799060500536,0.875,1.0
file_4703,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08178504899975703,0.875,1.0
file_4704,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0767635862962663,0.875,1.0
file_4706,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08321049647687699,0.75,1.0
file_4707,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0785075996868335,0.875,1.0
file_4708,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07983045814097892,0.875,1.0
file_4711,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07196889932777194,0.875,1.0
file_4715,0.6666666666666666,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.2,,,,,0.0,0.0,0.0,0.23333333333333334,0.0,0.028017602116573528,0.0,1.0
file_4716,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07311357684727735,0.875,1.0
file_4719,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.4,,,,,0.0,0.0,0.0,0.4,0.5,0.11740503766097028,0.375,0.0
file_4720,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.17191760481628468,0.375,0.0
file_4721,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07560271050997544,0.875,1.0
file_4724,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033784185092195135,1.0,1.0
file_4726,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.4,,,,,0.0,0.0,0.0,0.4,0.5,0.14017980076131856,0.25,0.0
file_4727,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.13681056126994412,0.5,0.0
file_4728,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07422585783321185,0.875,1.0
file_4729,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08249237331605518,0.875,1.0
file_4730,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.4,,,,,0.0,0.0,0.0,0.4,0.5,0.07458221970249185,0.375,0.0
file_4731,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08262195945033882,0.875,1.0
file_4732,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.16369428471153585,0.375,0.0
file_4734,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07764909154720445,0.875,1.0
file_4735,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.033168650954347886,1.0,1.0
file_4736,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.13635161037768959,0.375,0.0
file_4738,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08560244053886235,0.875,1.0
file_4742,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08524607866958236,0.875,1.0
file_4743,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07788666612672446,0.875,1.0
file_4744,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07528954401879,0.875,1.0
file_4746,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.12560676007667182,0.5,0.0
file_4747,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07551092033152453,0.875,1.0
file_4748,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.035328419859075075,1.0,1.0
file_4750,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034869468966820555,0.875,1.0
file_4752,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.032661105261736996,1.0,1.0
file_4753,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08606139143111688,0.875,1.0
file_4754,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.14251775060068575,0.5,0.0
file_4757,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034518506519802386,0.875,1.0
file_4762,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08413919710590967,0.75,1.0
file_4764,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03372479144731514,0.875,1.0
file_4765,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034880267811344186,0.875,1.0
file_4768,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.15220971356064902,0.5,0.0
file_4769,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.035306822170027806,0.875,1.0
file_4770,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.2,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08599119894171324,0.75,1.0
file_4773,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07867498177694988,0.875,1.0
file_4777,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034604897275991475,1.0,1.0
file_4786,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07498717637212819,0.875,1.0
file_4788,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0762506411813936,0.875,1.0
file_4789,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08013282578764074,0.875,1.0
file_4790,0.0,0.0,,0.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.6,,,,,0.0,0.0,0.0,0.4,0.5,0.14456953106017656,0.5,0.0
file_4792,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0826489565616479,0.875,1.0
file_4794,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0819578305121352,0.875,1.0
file_4796,0.6666666666666666,1.0,,0.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,0.3333333333333333,0.2,,,,,0.0,0.0,0.0,0.3,0.0,0.02878432007775168,0.125,1.0
file_4799,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.036154531465133234,0.875,1.0
file_4800,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07305958262465917,0.875,1.0
file_4802,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07571609837747362,0.875,1.0
file_4803,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07674738802948085,0.875,1.0
file_4817,0.0,0.0,,0.0,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.0,0.0,0.0,0.4,0.5,0.09485165087335656,0.375,0.0
file_4818,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08331848492211334,0.875,1.0
file_4821,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0850463000458951,0.875,1.0
file_4822,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08353446181258606,0.875,1.0
file_4823,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0332928376663697,1.0,1.0
file_4827,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07965767662860075,0.875,1.0
file_4832,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03514483950217327,0.875,1.0
file_4834,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034172943495046036,1.0,1.0
file_4839,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08934424016630221,0.875,1.0
file_4840,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08337247914473152,0.875,1.0
file_4841,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0337139926027915,1.0,1.0
file_4842,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07575389433330634,0.875,1.0
file_4843,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.09488944682918929,0.875,1.0
file_4845,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.6,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03531762101455145,1.0,1.0
file_4849,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.07570529953294998,0.875,1.0
file_4851,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.08448476013066601,0.875,1.0
file_4852,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03386517642612241,0.875,1.0
file_4854,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.4,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03220215436948246,1.0,1.0
file_4855,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034561701897896924,1.0,1.0
file_4856,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.3,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03433492616290057,0.875,1.0
file_4858,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.034378121540995114,1.0,1.0
file_4859,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,,,,,0.6666666666666666,0.5,,,,,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.03466969034313328,1.0,1.0
